date,weight_BTC-USD,weight_GC=F,weight_^GSPC,weight_ETH-USD,weight_^NSEI
2019-10-25,0.0,0.9859969395865175,1.0,0.03650165668409706,0.9634983433159029
2019-10-29,0.0,1.0,1.0,0.023831860070755946,0.976168139929244
2019-10-30,0.0,0.9964376187303098,1.0,0.023217710481129587,0.9767822895188704
2019-10-31,0.0,0.9952848965545582,1.0,0.023531101483979255,0.9764688985160207
2019-11-01,0.0,0.9927818793724271,1.0,0.02273388301492831,0.9772661169850717
2019-11-04,0.0,0.992257435897443,1.0,0.02156189466324473,0.9784381053367552
2019-11-05,0.0,0.9910072641099278,1.0,0.020896890740177986,0.979103109259822
2019-11-06,0.0,0.9891773342468279,1.0,0.020051826074145573,0.9799481739258544
2019-11-07,0.0,0.9883255668658467,1.0,0.019379140785801517,0.9806208592141985
2019-11-08,0.0,0.9855964919247915,1.0,0.020214566745371414,0.9797854332546286
2019-11-11,0.0,0.9863159545852437,1.0,0.019549040200863167,0.9804509597991369
2019-11-13,0.0,0.9860406904235035,1.0,0.01907247621119731,0.9809275237888027
2019-11-14,0.0,0.9845564695655354,1.0,0.018759581270515253,0.9812404187294848
2019-11-18,0.0,0.9806132852792203,1.0,0.02160393078243789,0.9783960692175621
2019-11-19,0.0,0.98702175298288,1.0,0.019351991387263484,0.9806480086127365
2019-11-21,0.0,0.9858398227782432,1.0,0.022537537150508914,0.9774624628494911
2019-11-22,0.0,0.9960302741782936,1.0,0.01538067957426138,0.9846193204257386
2019-11-25,0.0,0.9974059589548477,1.0,0.010867975821305576,0.9891320241786944
2019-11-26,0.0,0.9978118739661275,1.0,0.019251916494878483,0.9807480835051215
2019-11-27,0.0,0.9971998334673067,1.0,0.019731824847019238,0.9802681751529808
2019-11-29,0.0,0.9931958906252475,1.0,0.01853012157830757,0.9814698784216924
2019-12-02,0.0,0.9940983344526358,1.0,0.018375177084690462,0.9816248229153095
2019-12-03,0.0,0.9961251723320154,1.0,0.017398799484936295,0.9826012005150637
2019-12-04,0.0,0.993629444587243,1.0,0.0181162000479674,0.9818837999520326
2019-12-05,0.0,0.9928612214271169,1.0,0.02103164483797227,0.9789683551620277
2019-12-06,0.0,0.9907959246636006,1.0,0.02514893694157832,0.9748510630584217
2019-12-09,0.0,0.984662457341642,1.0,0.028527201588950713,0.9714727984110493
2019-12-10,0.0,0.9852766983272871,1.0,0.02683088080725684,0.9731691191927432
2019-12-11,0.0,0.9861357433490214,1.0,0.02969562647082866,0.9703043735291713
2019-12-12,0.0,0.984268860453258,1.0,0.0295584554468368,0.9704415445531632
2019-12-13,0.0,0.982925705278352,1.0,0.027657623875435168,0.9723423761245649
2019-12-16,0.0,0.9817770384030007,1.0,0.029385943435576392,0.9706140565644236
2019-12-17,0.0,0.9839960987338364,1.0,0.020001341952565838,0.9799986580474341
2019-12-18,0.0,0.9839565348125764,1.0,0.030362929050251408,0.9696370709497486
2019-12-19,0.0,0.9929136777471889,1.0,0.021158893390185916,0.978841106609814
2019-12-20,0.0,0.9922788311201057,1.0,0.019432995707516405,0.9805670042924836
2019-12-23,0.0,0.9914124536506648,1.0,0.019159887810700927,0.9808401121892991
2019-12-27,0.0,0.9908123681751047,1.0,0.018892073876132696,0.9811079261238673
2019-12-30,0.0,0.973938128404642,1.0,0.01853783679581146,0.9814621632041886
2020-01-02,0.0,0.9734362880672763,1.0,0.016939985356089385,0.9830600146439106
2020-01-03,0.003689888901514502,0.9756976961817576,0.9963101110984856,0.014727046325803569,0.9852729536741964
2020-01-06,0.0035340266222654354,0.9827826983129542,0.9964659733777346,0.012889967621102645,0.9871100323788974
2020-01-07,0.0,0.9911617120766518,1.0,0.03031389713382648,0.9696861028661735
2020-01-08,0.0,0.9941119204885338,1.0,0.030471125232928664,0.9695288747670714
2020-01-09,0.003388697474462273,0.9937318370754653,0.9966113025255378,0.02967190959091502,0.970328090409085
2020-01-10,0.0005326044633301439,0.9973735899187443,0.9994673955366699,0.03025567283557942,0.9697443271644206
2020-01-13,0.003878826805216972,0.9975100622035288,0.996121173194783,0.02867174625206757,0.9713282537479324
2020-01-14,0.003630210943054144,0.9963388478909688,0.9963697890569458,0.028224052454624397,0.9717759475453756
2020-01-15,0.007059663638730762,0.9924479915807377,0.9929403363612692,0.01915487014957597,0.980845129850424
2020-01-16,0.006822891017410069,0.9905479430053631,0.9931771089825899,0.01906134131834082,0.9809386586816592
2020-01-17,0.008641569869776019,0.9906409125550779,0.991358430130224,0.018890051847007684,0.9811099481529924
2020-01-21,0.007819905269680053,0.9912830958756815,0.99218009473032,0.017860777736955973,0.9821392222630441
2020-01-22,0.006209485007817111,0.9916146086895079,0.9937905149921828,0.025081467959134556,0.9749185320408654
2020-01-23,0.0057420675613767055,0.9909980132203379,0.9942579324386233,0.024508907415694826,0.9754910925843052
2020-01-24,0.0038691970780086633,0.9895935013277799,0.9961308029219913,0.02494356839593428,0.9750564316040657
2020-01-29,0.00617361561037212,0.9881725604568047,0.9938263843896279,0.027257955158974674,0.9727420448410253
2020-01-30,0.015999819952925577,0.9914422963270583,0.9840001800470745,0.03542630701617384,0.9645736929838261
2020-01-31,0.01491957286157324,0.991047324041621,0.9850804271384268,0.0369658792082731,0.9630341207917269
2020-02-03,0.021706284471953545,0.989652914408993,0.9782937155280464,0.03496443266507564,0.9650355673349243
2020-02-04,0.02136470834297808,0.9891679541297285,0.9786352916570219,0.06666879713441941,0.9333312028655806
2020-02-05,0.029720978187782687,0.984888784607989,0.9702790218122173,0.08132578241102095,0.918674217588979
2020-02-06,0.025191585647649773,0.986605734723279,0.9748084143523502,0.06649989150066365,0.9335001084993364
2020-02-07,0.02319263498778386,0.9860598648120136,0.9768073650122161,0.059989433104592677,0.9400105668954073
2020-02-10,0.021581145904563993,0.9852175458594401,0.978418854095436,0.05307986742624296,0.9469201325737571
2020-02-11,0.022801990734418937,0.9843355037124162,0.9771980092655811,0.05125025580152947,0.9487497441984706
2020-02-12,0.02131317882178279,0.9782613774143123,0.9786868211782173,0.04532281360972576,0.9546771863902742
2020-02-13,0.021084620820706446,0.9777464026009909,0.9789153791792935,0.029250910523020267,0.9707490894769797
2020-02-14,0.01883568399916163,0.9759236740780911,0.9811643160008384,0.028113940018525164,0.9718860599814748
2020-02-18,0.01730401122626414,0.9751701030247045,0.9826959887737359,0.028516603183610916,0.9714833968163891
2020-02-19,0.015043243741099154,0.96761527875889,0.9849567562589009,0.02999145503441389,0.9700085449655861
2020-02-20,0.020753344444635374,0.9660686611625527,0.9792466555553646,0.038678295686076766,0.9613217043139233
2020-02-26,0.019524924789712104,0.9630688358820019,0.9804750752102879,0.0367726698166722,0.9632273301833278
2020-02-27,0.21086710259775737,0.9560927188331315,0.7891328974022427,0.02470823545048843,0.9752917645495116
2020-02-28,0.28174266587817415,0.9558454862565083,0.7182573341218259,0.022689651562589397,0.9773103484374106
2020-03-02,0.24186902672536348,0.9166936950009875,0.7581309732746365,0.04821057607035403,0.9517894239296459
2020-03-03,0.3051302891929183,0.9144779748872656,0.6948697108070817,0.04261220247013981,0.9573877975298601
2020-03-04,0.2825889612052105,0.8798947149509269,0.7174110387947895,0.05544576125589429,0.9445542387441057
2020-03-05,0.3558116677561996,0.8825512010954559,0.6441883322438005,0.04909711529371356,0.9509028847062865
2020-03-06,0.3172575132323197,0.8904449017979715,0.6827424867676803,0.044590129252708915,0.9554098707472911
2020-03-09,0.29677271640348357,0.8936438411214911,0.7032272835965164,0.06795376091041565,0.9320462390895844
2020-03-11,0.23520193863402236,0.9488247001333868,0.7647980613659776,0.030312672373886823,0.9696873276261132
2020-03-12,0.20064313984031493,0.9448646088835123,0.7993568601596851,0.02396406729388232,0.9760359327061177
2020-03-13,0.0,1.0,1.0,0.0,1.0
2020-03-16,0.0,1.0,1.0,0.0,1.0
2020-03-17,0.08107902843622389,1.0,0.9189209715637761,0.0,1.0
2020-03-18,0.08925505825770536,1.0,0.9107449417422946,0.0,1.0
2020-03-19,0.09679497348532991,1.0,0.90320502651467,0.0,1.0
2020-03-20,0.04987507078226817,1.0,0.9501249292177318,0.0,1.0
2020-03-23,0.04463924784829195,1.0,0.955360752151708,0.0,1.0
2020-03-24,0.032725964218056965,0.9990450726486647,0.967274035781943,0.008362388828146682,0.9916376111718533
2020-03-25,0.08429260831128967,0.9915045469547376,0.9157073916887103,0.0025314216207281107,0.9974685783792719
2020-03-26,0.06852659946587883,0.9917372975659894,0.9314734005341212,0.01801822446001105,0.981981775539989
2020-03-27,0.06557236019109282,0.9920719079178008,0.9344276398089072,0.00894688797352784,0.9910531120264722
2020-03-30,0.0638527959816497,0.9916159427387692,0.9361472040183503,0.0,1.0
2020-03-31,0.06393246694899671,0.9918151032454768,0.9360675330510033,0.0,1.0
2020-04-01,0.04983501815370871,0.9898249889197781,0.9501649818462913,0.0,1.0
2020-04-03,0.057958125606783664,0.9900967673864707,0.9420418743932163,0.0,1.0
2020-04-07,0.04951917036567364,0.9800477772513838,0.9504808296343263,0.0,1.0
2020-04-08,0.06044211093441333,0.9817339067452484,0.9395578890655867,0.0,1.0
2020-04-09,0.06482093099068895,0.9826949447453431,0.935179069009311,0.0,1.0
2020-04-15,0.047530501339955636,0.9773224921748618,0.9524694986600444,0.0,1.0
2020-04-16,0.01842954112842092,0.9837692323203104,0.9815704588715791,0.0,1.0
2020-04-17,0.003138330068299942,0.9881606592504061,0.9968616699317001,0.0,1.0
2020-04-20,0.006342134646066575,0.9873714201623142,0.9936578653539334,0.0,1.0
2020-04-22,0.005482557831614789,0.9890970668762296,0.9945174421683852,0.0,1.0
2020-04-23,0.0,0.9892044615000453,1.0,0.0,1.0
2020-04-24,0.0,0.9893104526493242,1.0,0.0,1.0
2020-04-27,0.0,0.9891345895423937,1.0,0.0,1.0
2020-04-28,0.0,0.9882569353719045,1.0,0.0,1.0
2020-04-29,0.0,0.9884324495344008,1.0,0.0,1.0
2020-05-04,0.0,0.9944874442756743,1.0,0.0,1.0
2020-05-05,0.0,0.9938012496202144,1.0,0.0,1.0
2020-05-06,0.0,0.9938561485592352,1.0,0.0,1.0
2020-05-07,0.0,0.9926337964037262,1.0,0.0,1.0
2020-05-08,0.0,0.9961630597167008,1.0,0.0,1.0
2020-05-11,0.0,0.9960638016986019,1.0,0.0,1.0
2020-05-12,0.0,1.0,1.0,0.0,1.0
2020-05-13,0.0,1.0,1.0,0.0,1.0
2020-05-14,0.0,1.0,1.0,0.0,1.0
2020-05-15,0.0,1.0,1.0,0.0,1.0
2020-05-19,0.0,1.0,1.0,0.0,1.0
2020-05-20,0.0,1.0,1.0,0.0,1.0
2020-05-21,0.0,1.0,1.0,0.0,1.0
2020-05-22,0.0,1.0,1.0,0.0,1.0
2020-05-26,0.0,1.0,1.0,0.0,1.0
2020-05-27,0.0,1.0,1.0,0.0,1.0
2020-05-28,0.0,1.0,1.0,0.0,1.0
2020-05-29,0.0,1.0,1.0,0.0,1.0
2020-06-01,0.0,1.0,1.0,0.0,1.0
2020-06-02,0.0,1.0,1.0,0.0,1.0
2020-06-03,0.0,1.0,1.0,0.0,1.0
2020-06-04,0.0,0.9991438189869816,1.0,0.0,1.0
2020-06-05,0.0,0.9972274049843044,1.0,0.0,1.0
2020-06-09,0.0,0.9910982885218265,1.0,0.0,1.0
2020-06-10,0.0,0.9853684932541354,1.0,0.0,1.0
2020-06-12,0.0,0.9853236042580048,1.0,0.0,1.0
2020-06-15,0.019765393515048607,0.9759485300857922,0.9802346064849514,0.0,1.0
2020-06-16,0.012126668800195799,0.9752640661641628,0.9878733311998042,0.0,1.0
2020-06-17,0.018677819176618423,0.9755215953700013,0.9813221808233816,0.0,1.0
2020-06-18,0.012127188323986595,0.974711239386377,0.9878728116760134,0.0,1.0
2020-06-19,0.005252351916676393,0.9753754414144529,0.9947476480833236,0.0,1.0
2020-06-22,0.0007197395730484843,0.972905101416847,0.9992802604269515,0.0,1.0
2020-06-23,0.0,0.976159702079741,1.0,0.0,1.0
2020-06-24,0.0,0.9762999840305141,1.0,0.0,1.0
2020-06-26,0.010181789914036577,0.9814810189968078,0.9898182100859634,0.0,1.0
2020-06-29,0.009533612549767936,0.9816682119401415,0.9904663874502321,0.0,1.0
2020-06-30,0.013969585124364496,0.9814467524019161,0.9860304148756355,0.0,1.0
2020-07-02,0.02139383316799645,0.9777132594020996,0.9786061668320035,0.0,1.0
2020-07-06,0.014427362239267818,0.976437191667161,0.9855726377607322,0.0,1.0
2020-07-07,0.0063071701548470275,0.9727448818714123,0.993692829845153,0.0,1.0
2020-07-08,0.004973056025886559,0.970521964764452,0.9950269439741134,0.0,1.0
2020-07-09,0.004269424618920134,0.9719239025812635,0.9957305753810799,0.0,1.0
2020-07-10,0.0,0.9731110551415391,1.0,0.0,1.0
2020-07-13,0.005876477010309274,0.9729360723795945,0.9941235229896908,0.0,1.0
2020-07-14,0.0068217725977268795,0.972300015017061,0.9931782274022731,0.0,1.0
2020-07-15,0.019316709344344055,0.9721325413916829,0.980683290655656,0.0,1.0
2020-07-16,0.018501485749844972,0.9721248321845518,0.981498514250155,0.0,1.0
2020-07-17,0.013032940895395093,0.9705059837641232,0.9869670591046049,0.0,1.0
2020-07-20,0.004989410533272708,0.9697981087612602,0.9950105894667273,0.008874154372999477,0.9911258456270006
2020-07-21,0.0,0.970163351924666,1.0,0.0077041924395536135,0.9922958075604464
2020-07-22,0.0,0.9709095502271621,1.0,0.005155661551726119,0.9948443384482739
2020-07-23,0.0,0.971132058052296,1.0,0.005510062288246222,0.9944899377117538
2020-07-24,0.0,0.9660661900029984,1.0,5.721311853548959e-05,0.9999427868814645
2020-07-27,0.0,0.9661719398176266,1.0,0.0,1.0
2020-07-28,0.0,1.0,1.0,0.002521773548248125,0.9974782264517519
2020-07-29,0.0,1.0,1.0,0.012729309669869604,0.9872706903301304
2020-07-30,0.0,1.0,1.0,0.012967871511038155,0.9870321284889618
2020-07-31,0.0,1.0,1.0,0.0193909836416246,0.9806090163583754
2020-08-04,0.0,1.0,1.0,0.016890942168681124,0.9831090578313189
2020-08-05,0.0,1.0,1.0,0.005175881307090545,0.9948241186929094
2020-08-06,0.0,1.0,1.0,0.00434614266093981,0.9956538573390602
2020-08-07,0.0,1.0,1.0,0.004461137331854126,0.9955388626681458
2020-08-10,0.0,1.0,1.0,0.0038453938293902474,0.9961546061706098
2020-08-11,0.0,1.0,1.0,0.002373133882065273,0.9976268661179347
2020-08-12,0.0,0.9859477082901006,1.0,0.003911709395346634,0.9960882906046533
2020-08-13,0.0,0.9869986802044398,1.0,0.004538780700089623,0.9954612192999104
2020-08-14,0.0,0.9881781362854539,1.0,0.004352517097305307,0.9956474829026947
2020-08-17,0.0,0.9879216524386979,1.0,0.006606502488126785,0.9933934975118732
2020-08-18,0.0,0.9917735291440674,1.0,0.007367150303668149,0.9926328496963318
2020-08-19,0.0,0.9910691991474304,1.0,0.014227935230149874,0.9857720647698501
2020-08-20,0.0,0.9881029465913269,1.0,0.012026417063269734,0.9879735829367302
2020-08-21,0.0,0.9846673814525845,1.0,0.013661680772297754,0.9863383192277022
2020-08-24,0.0,0.9889882328326144,1.0,0.014719843780853845,0.9852801562191461
2020-08-25,0.0,0.9885840373689478,1.0,0.012827883022080044,0.98717211697792
2020-08-26,0.0,1.0,1.0,0.008287998737808614,0.9917120012621914
2020-08-27,0.0,0.9977590754044897,1.0,0.009178783884914127,0.9908212161150859
2020-08-28,0.0,0.999296307555841,1.0,0.008464589104079531,0.9915354108959205
2020-08-31,0.0,0.9966909686266804,1.0,0.00772879175849068,0.9922712082415093
2020-09-01,0.0,0.9955999115980813,1.0,0.06191675232732251,0.9380832476726775
2020-09-02,0.0,1.0,1.0,0.0473915985676084,0.9526084014323916
2020-09-03,0.0,1.0,1.0,0.037221880051031164,0.9627781199489689
2020-09-04,0.0,1.0,1.0,0.02493672133926885,0.9750632786607312
2020-09-08,0.0,1.0,1.0,0.028338433690739576,0.9716615663092604
2020-09-09,0.0,1.0,1.0,0.020436415672133203,0.9795635843278668
2020-09-10,0.0,1.0,1.0,0.01906132850681737,0.9809386714931826
2020-09-11,0.0,1.0,1.0,0.018841219024249824,0.9811587809757502
2020-09-14,0.0,1.0,1.0,0.01759584488238377,0.9824041551176163
2020-09-15,0.0,1.0,1.0,0.01684976293351233,0.9831502370664876
2020-09-16,0.0,1.0,1.0,0.018801059760689628,0.9811989402393104
2020-09-17,0.0,1.0,1.0,0.020137197342223048,0.9798628026577769
2020-09-18,0.0,1.0,1.0,0.02434139238346019,0.9756586076165398
2020-09-21,0.0,1.0,1.0,0.02293787277551189,0.9770621272244882
2020-09-22,0.0,1.0,1.0,0.014844330919410008,0.98515566908059
2020-09-23,0.0,1.0,1.0,0.01480187362063451,0.9851981263793654
2020-09-24,0.0,1.0,1.0,0.01092108836700724,0.9890789116329928
2020-09-25,0.0,1.0,1.0,0.03153098349264819,0.9684690165073518
2020-09-28,0.0,1.0,1.0,0.03860764657372242,0.9613923534262776
2020-09-29,0.0,1.0,1.0,0.04090797818862132,0.9590920218113786
2020-09-30,0.0,1.0,1.0,0.03702998373375764,0.9629700162662423
2020-10-05,0.0,1.0,1.0,0.03365346335891556,0.9663465366410844
2020-10-06,0.0,1.0,1.0,0.038907896291951946,0.9610921037080481
2020-10-07,0.0,1.0,1.0,0.039693214533415615,0.9603067854665844
2020-10-08,0.00028450097123854367,1.0,0.9997154990287614,0.04360127746736217,0.9563987225326378
2020-10-09,0.0,1.0,1.0,0.03966446712972632,0.9603355328702736
2020-10-14,0.0,1.0,1.0,0.03504537245886922,0.9649546275411308
2020-10-15,0.0,1.0,1.0,0.03176959917431849,0.9682304008256815
2020-10-16,0.0,1.0,1.0,0.05663564479590843,0.9433643552040916
2020-10-19,0.0,1.0,1.0,0.05301008316877003,0.94698991683123
2020-10-20,0.0,1.0,1.0,0.047755916900377386,0.9522440830996226
2020-10-21,0.0,1.0,1.0,0.04297550027043157,0.9570244997295684
2020-10-22,0.0,1.0,1.0,0.034178027907158424,0.9658219720928416
2020-10-23,0.0,1.0,1.0,0.03025827785488782,0.9697417221451122
2020-10-27,0.0,1.0,1.0,0.02820758495820547,0.9717924150417945
2020-10-28,0.009160817198735809,1.0,0.9908391828012642,0.025772049622475087,0.974227950377525
2020-10-29,0.07205910981086718,1.0,0.9279408901891328,0.025997111695397302,0.9740028883046027
2020-10-30,0.07672368339247863,1.0,0.9232763166075214,0.023960816982313716,0.9760391830176863
2020-11-03,0.0766769851662951,1.0,0.9233230148337049,0.02194840038812313,0.9780515996118768
2020-11-04,0.11292057399834515,1.0,0.8870794260016548,0.030072068110024795,0.9699279318899752
2020-11-05,0.12628116380728535,1.0,0.8737188361927146,0.026519461364059155,0.9734805386359409
2020-11-06,0.05239833164123019,1.0,0.9476016683587698,0.027926271208635868,0.9720737287913641
2020-11-09,0.0397566310895462,1.0,0.9602433689104538,0.013822676310940649,0.9861773236890593
2020-11-10,0.032934558985157986,1.0,0.967065441014842,0.02090845646249734,0.9790915435375026
2020-11-11,0.022798911830704264,1.0,0.9772010881692957,0.02329978304213411,0.9767002169578659
2020-11-12,0.015222969637273443,1.0,0.9847770303627266,0.022552955909770214,0.9774470440902298
2020-11-13,0.010032641169381962,1.0,0.989967358830618,0.019394176907645125,0.9806058230923549
2020-11-17,0.018226702018135223,1.0,0.9817732979818647,0.015622242833571751,0.9843777571664283
2020-11-18,0.001776442638783076,1.0,0.9982235573612169,0.014490573320336299,0.9855094266796637
2020-11-19,0.00410915216665154,1.0,0.9958908478333485,0.013878041767354844,0.9861219582326451
2020-11-23,0.0,1.0,1.0,0.016812456383494698,0.9831875436165053
2020-11-24,0.0,0.9996773422671549,1.0,0.0,1.0
2020-11-25,0.0,0.9872799163702806,1.0,0.0,1.0
2020-11-27,0.0,0.9906877763456274,1.0,0.0,1.0
2020-12-01,0.0,1.0,1.0,0.0,1.0
2020-12-02,0.0,1.0,1.0,0.0,1.0
2020-12-03,0.0,1.0,1.0,0.0,1.0
2020-12-04,0.0,1.0,1.0,0.0,1.0
2020-12-07,0.0,1.0,1.0,0.0,1.0
2020-12-08,0.0,1.0,1.0,0.0,1.0
2020-12-09,0.0,1.0,1.0,0.0,1.0
2020-12-10,0.0,1.0,1.0,0.0,1.0
2020-12-11,0.0,1.0,1.0,0.0,1.0
2020-12-14,0.0,1.0,1.0,0.0,1.0
2020-12-15,0.0,1.0,1.0,0.0,1.0
2020-12-16,0.0,1.0,1.0,0.0,1.0
2020-12-17,0.0,1.0,1.0,0.0,1.0
2020-12-18,0.0,1.0,1.0,0.0,1.0
2020-12-21,0.0,1.0,1.0,0.0,1.0
2020-12-22,0.0,1.0,1.0,0.0,1.0
2020-12-23,0.0,1.0,1.0,0.0,1.0
2020-12-29,0.0,1.0,1.0,0.0,1.0
2020-12-30,0.0,1.0,1.0,0.0,1.0
2021-01-04,0.0,1.0,1.0,0.0,1.0
2021-01-05,0.0027260455007846987,1.0,0.9972739544992153,0.0,1.0
2021-01-06,0.0008047321027445747,1.0,0.9991952678972554,0.0,1.0
2021-01-07,0.0,1.0,1.0,0.0,1.0
2021-01-08,0.0,1.0,1.0,0.0,1.0
2021-01-11,0.0,0.9793968928455686,1.0,0.0,1.0
2021-01-12,0.0,0.9852981264723535,1.0,0.0,1.0
2021-01-13,0.0,0.986494186204767,1.0,0.0,1.0
2021-01-14,0.0,0.9887054129084656,1.0,0.0,1.0
2021-01-15,0.0,0.9887270110242086,1.0,0.0,1.0
2021-01-19,0.0,0.9916107616664744,1.0,0.0,1.0
2021-01-20,0.0,0.9908104041998061,1.0,0.0,1.0
2021-01-21,0.0,0.9882482812961235,1.0,0.0,1.0
2021-01-22,0.0,0.9960442828708832,1.0,0.0,1.0
2021-01-27,0.0,0.9953160685877597,1.0,0.0,1.0
2021-01-28,0.0,0.9977432095833525,1.0,0.0,1.0
2021-01-29,0.0,0.9977117641655128,1.0,0.0,1.0
2021-02-01,0.0,0.9976136003348016,1.0,0.0,1.0
2021-02-02,0.0,0.9966711893682871,1.0,0.010685886038621082,0.9893141139613789
2021-02-03,0.0,0.9927254960694083,1.0,0.008406983431586516,0.9915930165684135
2021-02-04,0.0,0.9923660129404852,1.0,0.004232257946152806,0.9957677420538472
2021-02-05,0.0,0.9888686106919616,1.0,0.002640895924153852,0.9973591040758462
2021-02-08,0.0,0.9888723921594241,1.0,0.00010608397442941473,0.9998939160255705
2021-02-09,0.0,0.9999097948849719,1.0,0.0,1.0
2021-02-10,0.0,0.9996753284462051,1.0,0.0,1.0
2021-02-11,0.0,0.9995043359147012,1.0,0.0,1.0
2021-02-17,0.0,0.9972477142876895,1.0,0.0,1.0
2021-02-18,0.0,0.9849098564099582,1.0,0.0,1.0
2021-02-19,0.0,0.9848758145085532,1.0,0.0,1.0
2021-02-22,0.0,0.9855648348567287,1.0,0.0,1.0
2021-02-23,0.0,0.9817799364788137,1.0,0.0,1.0
2021-02-24,0.0,0.9863774296637666,1.0,0.0,1.0
2021-02-25,0.0,0.9856626333413936,1.0,0.0,1.0
2021-02-26,0.0,0.9876170640794888,1.0,0.0,1.0
2021-03-01,0.0,0.9857435558416899,1.0,0.00037568554797505217,0.9996243144520249
2021-03-02,0.0,0.9874561983284538,1.0,0.0,1.0
2021-03-03,0.0,0.9873159031413972,1.0,0.0,1.0
2021-03-04,0.0,0.9845110349201006,1.0,0.0,1.0
2021-03-05,0.0,0.9863142524447515,1.0,0.0,1.0
2021-03-08,0.0,0.9860095715241135,1.0,0.0,1.0
2021-03-09,0.0,0.9819300853407362,1.0,0.0,1.0
2021-03-10,0.0,0.9813679980400695,1.0,0.0,1.0
2021-03-12,0.0,0.9806705113758352,1.0,0.0,1.0
2021-03-15,0.0,0.9801041642762528,1.0,0.0,1.0
2021-03-16,0.0,0.9791197838567623,1.0,0.0,1.0
2021-03-17,0.0,0.9786769394893138,1.0,0.0,1.0
2021-03-18,0.0,0.9782922174526233,1.0,0.0,1.0
2021-03-19,0.0,0.9785121077352403,1.0,0.0,1.0
2021-03-22,0.0,0.9770922060119038,1.0,0.0,1.0
2021-03-23,0.0,0.9843963038656344,1.0,0.0,1.0
2021-03-24,0.0,0.982970266923245,1.0,0.0,1.0
2021-03-25,0.0,0.9805860442349467,1.0,0.0,1.0
2021-03-26,0.0,0.9811974771145688,1.0,0.0,1.0
2021-03-30,0.0,0.9845079290694801,1.0,0.0,1.0
2021-03-31,0.0,0.9623328112303827,1.0,0.0,1.0
2021-04-01,0.0,0.9512092307741205,1.0,0.0,1.0
2021-04-07,0.0,0.9511018921326378,1.0,0.0,1.0
2021-04-08,0.0,0.9496357591585824,1.0,0.0,1.0
2021-04-09,0.0,0.9522411543969767,1.0,0.0,1.0
2021-04-12,0.0,0.9520175880096413,1.0,0.0,1.0
2021-04-13,0.0,0.9517861103031624,1.0,0.008863999286254821,0.9911360007137452
2021-04-15,0.0,0.9596286977740855,1.0,0.0012243156366871098,0.9987756843633129
2021-04-16,0.0,0.9569324051746027,1.0,0.0,1.0
2021-04-19,0.0,0.9582900850335285,1.0,0.0,1.0
2021-04-20,0.0,0.977348196318254,1.0,0.0,1.0
2021-04-22,0.0,0.9768307201253492,1.0,0.0,1.0
2021-04-23,0.0,0.976198485940523,1.0,0.0,1.0
2021-04-26,0.0,0.9764899200690504,1.0,0.0,1.0
2021-04-27,0.0,0.9769165924958633,1.0,0.0,1.0
2021-04-28,0.0,0.9763369512721604,1.0,0.0,1.0
2021-04-29,0.0,0.9758909581411194,1.0,0.0,1.0
2021-04-30,0.0,0.9772752611735873,1.0,0.0,1.0
2021-05-03,0.0,0.9781429625584089,1.0,0.0,1.0
2021-05-04,0.0,0.9736801359256362,1.0,0.0,1.0
2021-05-05,0.0,0.983343608891322,1.0,0.0,1.0
2021-05-06,0.0,0.9868414850353194,1.0,0.0,1.0
2021-05-07,0.0,0.979956052308021,1.0,0.0,1.0
2021-05-10,0.0,0.9794567830342439,1.0,0.0,1.0
2021-05-11,0.0,0.9804429738757222,1.0,0.0,1.0
2021-05-12,0.0,0.9801108656657094,1.0,0.0,1.0
2021-05-14,0.0,0.9985431262345197,1.0,0.0,1.0
2021-05-17,0.0,0.9979115609341264,1.0,0.0,1.0
2021-05-18,0.0,0.9914064781238847,1.0,0.0,1.0
2021-05-20,0.0,0.9911623965475015,1.0,0.0,1.0
2021-05-21,0.0,0.9897896749384284,1.0,0.0,1.0
2021-05-25,0.0,0.9934317993334586,1.0,0.0,1.0
2021-05-26,0.0,0.9932797767510905,1.0,0.0,1.0
2021-05-27,0.0,0.9929535092675067,1.0,0.0,1.0
2021-05-28,0.0,0.9931397437336459,1.0,0.0,1.0
2021-06-01,0.0,0.9928669786669624,1.0,0.0,1.0
2021-06-02,0.0,0.9920527526384071,1.0,0.0,1.0
2021-06-04,0.0,0.992067006671875,1.0,0.0,1.0
2021-06-07,0.0,0.9918889211824434,1.0,0.0,1.0
2021-06-08,0.0,0.9933716172191838,1.0,0.0,1.0
2021-06-09,0.0,0.9928534268203086,1.0,0.0,1.0
2021-06-10,0.0,0.9958194211832265,1.0,0.0,1.0
2021-06-11,0.0,0.9954305843194842,1.0,0.0,1.0
2021-06-15,0.0,0.9934366405043544,1.0,0.0,1.0
2021-06-16,0.0,0.9886926223621855,1.0,0.0,1.0
2021-06-17,0.0,0.9876206951723201,1.0,0.0,1.0
2021-06-18,0.0,0.9689795696695339,1.0,0.0,1.0
2021-06-21,0.0,0.9709642682496044,1.0,0.0,1.0
2021-06-22,0.0,0.976211536820646,1.0,0.0,1.0
2021-06-23,0.0,0.9757754457794525,1.0,0.0,1.0
2021-06-24,0.0,0.9765421724986733,1.0,0.0,1.0
2021-06-25,0.0,0.9756505287553374,1.0,0.0,1.0
2021-06-28,0.0,0.9799402895041481,1.0,0.0,1.0
